"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3140000","314000001020200001","2020-04-10","","01","영업/정상","0000","정상","","","","","02-6949-0413","106.2","","서울특별시 양천구 목동 753-12","서울특별시 양천구 목동중앙로 89, 1층 (목동)","07961","봄날동물병원","2023-04-27 09:55:03","U","2022-12-03 22:09:00.0","","188605.762730565","448342.943184802","","","","",""
"3160000","316000001019990001","1999-09-06","","01","영업/정상","0000","정상","","","","","839-7585","0","","서울특별시 구로구 구로동 309-2 지상1층, 지하1층","서울특별시 구로구 도림로 72, 1,B1층 (구로동)","08371","라라동물의료원","2023-04-28 11:09:23","U","2022-12-03 21:00:00.0","","190349.923903089","443019.533964602","","","","",""
"3110000","311000001020230001","2023-08-08","","03","폐업","0002","폐업","2023-09-29","","","","02-358-1591","","","서울특별시 은평구 갈현동 431-5","서울특별시 은평구 연서로29길 24, 2층 (갈현동)","03330","도그원 동물의료센터","2023-09-26 13:50:27","U","2022-12-08 22:09:00.0","","192667.438048047","457480.990067897","","","","",""
"3030000","303000001020100001","2010-04-01","","01","영업/정상","0000","정상","","","","","02-2281-5200","101","","서울특별시 성동구 행당동 226-3","서울특별시 성동구 왕십리로 282 (행당동)","04751","한양동물메디컬센터","2023-05-11 09:10:39","U","2022-12-04 23:03:00.0","","203200.771278441","450821.216569269","","","","",""
"3240000","324000001020180002","2018-04-30","","01","영업/정상","0000","정상","","","","","02-484-7975","102","","서울특별시 강동구 천호동 25-6 조희빌딩","서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)","05306","동물병원 공감","2023-07-27 09:45:36","U","2022-12-06 22:09:00.0","","212605.500099383","449677.002959155","","","","",""
"3150000","315000001020230002","2023-07-27","","01","영업/정상","0000","정상","","","","","02-6952-3676","0","","서울특별시 강서구 가양동 1458 가양골프장","서울특별시 강서구 강서로 506, 가양골프장 A동 102,103호 (가양동)","07529","보타닉동물병원","2023-07-27 09:06:45","I","2022-12-06 21:00:00.0","","185983.836659693","452051.602909992","","","","",""
"3220000","322000001020230005","2023-08-04","","01","영업/정상","0000","정상","","","","","02-6207-5551","","","서울특별시 강남구 개포동 1283 개포자이르네","서울특별시 강남구 언주로7길 6, 101,102,103,113호 (개포동, 개포자이르네)","06310","헤이든동물병원","2023-08-04 10:56:37","I","2022-12-08 00:06:00.0","","204824.676141018","441809.561685082","","","","",""
"3150000","315000001020230003","2023-08-17","","01","영업/정상","0000","정상","","","","","02-3663-6575","","","서울특별시 강서구 등촌동 639-11 홈플러스강서점앤본사사옥","서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 4층 (등촌동)","07567","웰니스동물병원","2023-08-17 16:11:16","I","2022-12-07 23:09:00.0","","187119.948165892","450691.593173724","","","","",""
"3230000","323000001020230004","2023-08-21","","01","영업/정상","0000","정상","","","","","02-419-5959","","","서울특별시 송파구 석촌동 24-11 석촌호수 나인파크 A","서울특별시 송파구 송파대로49길 52, 석촌호수 나인파크 A 1층 101호 (석촌동)","05611","석촌호수동물병원","2023-08-23 11:15:54","U","2022-12-07 22:05:00.0","","208681.402223879","444879.056733741","","","","",""
"3230000","323000001020230005","2023-08-29","","01","영업/정상","0000","정상","","","","","02-423-2088","0","","서울특별시 송파구 석촌동 235-2 금산빌딩","서울특별시 송파구 백제고분로 294, 금산빌딩 1층 (석촌동)","05680","한걸음더 재활한방 동물병원","2023-08-29 14:00:39","I","2022-12-07 21:01:00.0","","208716.224790006","444472.55590963","","","","",""
"3000000","300000001020230001","2023-08-21","","01","영업/정상","0000","정상","","","","","02-762-7582","44.9","","서울특별시 종로구 혜화동 53-11 2층","서울특별시 종로구 창경궁로35길 19, 2층 (혜화동)","03076","뉴욕동물병원","2023-08-21 09:57:11","I","2022-12-07 22:03:00.0","","200079.663985257","453836.098562833","","","","",""
"3220000","322000001020190005","2019-11-10","","01","영업/정상","0000","정상","","","","","02-544-2882","","","서울특별시 강남구 청담동 52-6 301호","서울특별시 강남구 도산대로 540, 301호 (청담동)","06071","청담리덴동물치과병원","2023-02-02 09:51:09","U","2022-12-02 00:04:00.0","","204594.043202753","446919.641265042","","","","",""
"3130000","313000001020050002","2005-09-06","","03","폐업","0002","폐업","2023-08-23","","","","02-302-7502","0","","서울특별시 마포구 성산동 152-7","서울특별시 마포구 월드컵북로 224, 청화상가 104호 (성산동)","03941","행복한 동물병원","2023-08-23 19:44:54","U","2022-12-07 22:05:00.0","","191489.555608103","451951.966810481","","","","",""
"3110000","311000001020230002","2023-08-30","","01","영업/정상","0000","정상","","","","","02-304-7772","","","서울특별시 은평구 수색동 341-6","서울특별시 은평구 수색로 322, DMC SK뷰 아이파크 포레 2동 1층 105호 (수색동)","03488","수색동물병원","2023-08-30 09:40:52","I","2022-12-09 00:01:00.0","","190470.571086776","453719.226761577","","","","",""
"3100000","310000001020230001","2023-05-12","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 노원구 중계동 506 브라운스톤중계","서울특별시 노원구 동일로203가길 29, 263,264,265호 (중계동, 브라운스톤중계)","01779","베리굿동물병원","2023-05-12 10:36:34","I","2022-12-04 23:04:00.0","","205601.926027171","459732.128595514","","","","",""
"3230000","323000001020200005","2020-11-18","","01","영업/정상","0000","정상","","","","","070-4349-3357","0","","서울특별시 송파구 잠실동 242-2","서울특별시 송파구 석촌호수로 104, 1층 (잠실동)","05566","도그마루 동물병원","2023-05-12 15:39:23","U","2022-12-04 23:04:00.0","","207751.128125715","445064.487860419","","","","",""
"3100000","310000001020160001","2016-02-11","","03","폐업","0002","폐업","2023-05-19","","","","02-932-0075","313.56","","서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 2, 4층","서울특별시 노원구 노원로 408, (주)노원24시동물의료센터 2, 4층 (상계동)","01704","한국동물암센터","2023-05-19 17:41:55","U","2022-12-04 22:01:00.0","","205942.292972604","461202.004092199","","","","",""
"3120000","312000001020230001","2023-08-30","","01","영업/정상","0000","정상","","","","","02-302-7502","68.06","","서울특별시 서대문구 홍은동 400-1 1층 우측상가","서울특별시 서대문구 가좌로 113, 1층 (홍은동)","03675","장승준동물치과병원","2023-08-30 08:59:39","I","2022-12-09 00:01:00.0","","193354.603526305","453367.066997333","","","","",""
"3210000","321000001020180002","2018-04-09","","03","폐업","0002","폐업","2023-02-02","","","","583-7580","129.6","","서울특별시 서초구 방배동 871-3 동오빌딩","서울특별시 서초구 서초대로15길 8-10, 동오빌딩 1층 (방배동)","06571","HELP 유기동물 의료센터","2023-02-02 15:37:40","U","2022-12-02 00:04:00.0","","199106.07218012","442774.253577523","","","","",""
"3220000","322000001020140002","2014-02-18","","03","폐업","0002","폐업","2023-01-31","","","","5011139","33.67","","서울특별시 강남구 대치동 623 69-1호","서울특별시 강남구 남부순환로 2921, 1층 69-1호 (대치동)","06280","대치성심동물병원","2023-02-02 16:09:55","U","2022-12-02 00:04:00.0","","205209.747122636","443490.817333221","","","","",""
"3140000","314000001020230004","2023-09-07","","01","영업/정상","0000","정상","","","","","02)6953-7576","776","","서울특별시 양천구 목동 807-1","서울특별시 양천구 등촌로 10, 1~2층 (목동)","07966","24시 로운동물의료센터","2023-09-07 17:07:27","U","2022-12-09 00:09:00.0","","187932.730876252","447620.266190948","","","","",""
"3170000","317000001020190001","2019-11-01","","03","폐업","0002","폐업","2023-09-07","","","","6978-9500","","","서울특별시 금천구 가산동 550-1 IT캐슬","서울특별시 금천구 가산디지털2로 98, IT캐슬 2동 210호 (가산동)","08506","나비셀 동물의료센터","2023-09-07 15:20:34","U","2022-12-09 00:09:00.0","","189369.53962474","441629.361414684","","","","",""
"3220000","322000001020230006","2023-09-08","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강남구 논현동 10-5 402호","서울특별시 강남구 논현로149길 35, 402호 (논현동)","06040","The Ark(디아크)","2023-09-08 14:57:04","I","2022-12-08 23:00:00.0","","202197.721059247","446152.916710472","","","","",""
"3230000","323000001020230006","2023-09-15","","01","영업/정상","0000","정상","","","","","02-6956-5259","","","서울특별시 송파구 오금동 1 홍일빌딩","서울특별시 송파구 양재대로 1164, 홍일빌딩 2층 1, 2호 (오금동)","05652","올림픽동물의료센터","2023-09-15 08:45:49","I","2022-12-08 23:07:00.0","","211282.308702926","445435.901904076","","","","",""
"3220000","322000001020120008","2012-08-01","","01","영업/정상","0000","정상","","","","","512-0075","95.04","","서울특별시 강남구 역삼동 834-66","서울특별시 강남구 논현로67길 56 (역삼동)","06250","츄츄 동물병원","2023-09-19 14:32:34","U","2022-12-08 22:01:00.0","","203063.48501682","443440.903034937","","","","",""
"3050000","305000001020230001","2023-09-21","","01","영업/정상","0000","정상","","","","","02-921-2413","552.09","","서울특별시 동대문구 용두동 726-1","서울특별시 동대문구 무학로 201 (용두동)","02578","서울동물복지지원센터 동대문 동물병원","2023-09-21 20:46:54","I","2022-12-08 22:03:00.0","","202523.469147286","453317.110098416","","","","",""
"3100000","310000001020200002","2020-10-30","","01","영업/정상","0000","정상","","","","","070-4351-3854","0","","서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 3층","서울특별시 노원구 노원로 408, (주)노원24시동물의료센터 3층 (상계동)","01704","앤(N)고양이병원","2023-09-21 14:06:46","U","2022-12-08 22:03:00.0","","205942.292972604","461202.004092199","","","","",""
"3240000","324000001020230002","2023-09-25","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 상일동 226","서울특별시 강동구 구천면로 670, 2층 (상일동)","05282","상일 쓰담쓰담 동물병원","2023-09-25 10:08:25","I","2022-12-08 22:07:00.0","","215162.624131128","449857.296853071","","","","",""
"3230000","323000001020020001","2002-02-15","","01","영업/정상","0000","정상","","","","","02-406-4814","0","","서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬","서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬)","05767","동물의왕국동물병원","2023-02-03 17:18:18","U","2022-12-02 00:05:00.0","","213149.522764117","443705.473072412","","","","",""
"3200000","320000001020130002","2013-10-02","","01","영업/정상","0000","정상","","","","","02-597-8985","0","","서울특별시 관악구 남현동 612-51 남현프라자","서울특별시 관악구 과천대로 909, 남현프라자 (남현동)","08808","아이러브펫동물병원","2023-02-09 17:05:01","U","2022-12-01 23:01:00.0","","198374.473281221","441033.513044892","","","","",""
"3110000","311000001019970001","19970120","","03","폐업","0002","폐업","20080125","","","","302-9998","0","","서울특별시 은평구 신사동 335-7   번지 ","","","예종합동물","2008-01-25 09:23:51","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3010000","301000001020110001","20110330","","01","영업/정상","0000","정상","","","","","2256-7582","46.2","","서울특별시 중구 신당동 373-64번지 ","서울특별시 중구 동호로 178 (신당동)","04590","웰펫동물병원","2019-03-06 15:54:55","U","2019-03-08 02:40:00.0","","200945.265627675    ","450226.825477041    ","동물병원","","","000","0"
"3200000","320000001020070003","2007-06-01","","01","영업/정상","0000","정상","","","","","02-875-7579","79.91","","서울특별시 관악구 봉천동 870-13 신원메트로빌","서울특별시 관악구 남부순환로 1811, 신원메트로빌 (봉천동)","08758","서울허브동물병원","2023-02-09 17:34:52","U","2022-12-01 23:01:00.0","","195635.738009117","442172.892032644","","","","",""
"3220000","322000001020230001","2023-02-13","","01","영업/정상","0000","정상","","","","","02-511-7522","","","서울특별시 강남구 청담동 46 베디베로스퀘어 2층","서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 2층 (청담동)","06068","VIP 반려동물 암센터","2023-02-13 10:56:54","I","2022-12-01 23:05:00.0","","204264.723996402","446357.616710484","","","","",""
"3040000","304000001020140004","20141210","","01","영업/정상","0000","정상","","","","","2038-8253","86.31","","서울특별시 광진구 중곡동 119-7","서울특별시 광진구 천호대로 623-1, 1층 (중곡동)","04931","서울동물병원","2022-12-01 14:45:14","U","2021-11-02 00:03:00.0","","207624.556805359","450257.044484869","","","","",""
