"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"115000258","우장산파크빌","가로변시간","16361","37.5466530000","126.8453370000","설치   "
"115000259","강서힐스테이트아파트","일반차로","16364","37.5478530000","126.8369630000","미설치  "
"115000260","미주아파트등현초등학교","일반차로","16365","37.5610530000","126.8468050000","미설치  "
"115000261","등촌주공6단지앞","일반차로","16366","37.5603550000","126.8484470000","미설치  "
"115000262","강서구민올림픽체육센터","일반차로","16367","37.5597950000","126.8503220000","미설치  "
"115000263","등촌9단지SBS공개홀","일반차로","16368","37.5618750000","126.8509320000","미설치  "
"115000264","가양4.5단지상가앞","일반차로","16369","37.5639430000","126.8528230000","미설치  "
"115000265","방화삼성아파트","일반차로","16371","37.5714850000","126.8225820000","미설치  "
"115000266","마곡푸르지오아파트","일반차로","16372","37.5709420000","126.8213180000","미설치  "
"115000267","삼정그린코아아파트","일반차로","16373","37.5715960000","126.8117010000","설치   "
"115000268","강서농협","일반차로","16374","37.5683270000","126.8128850000","설치   "
"115000269","강서농협","일반차로","16375","37.5683880000","126.8127670000","설치   "
"115000270","서울방화초등학교","일반차로","16376","37.5681650000","126.8053040000","설치   "
"115000272","공항동주민센터","일반차로","16378","37.5588300000","126.8105570000","설치   "
"115000273","천주교성당","일반차로","16379","37.5560300000","126.8123520000","설치   "
"115000274","다솔마을","일반차로","16380","37.5549970000","126.8182170000","미설치  "
"115000275","송정중후문","일반차로","16381","37.5548230000","126.8152600000","미설치  "
"115000280","김포공항국내선","일반차로","16389","37.5587400000","126.8042100000","설치   "
"115000281","김포공항국내선","일반차로","16390","37.5583920000","126.8046500000","설치   "
"115000282","김포공항국제선","일반차로","16391","37.5653100000","126.8011120000","설치   "
"115000283","김포공항국제선","일반차로","16392","37.5649980000","126.8010310000","설치   "
"115000284","발산역7번출구","일반차로","16393","37.5577380000","126.8379030000","설치   "
"115000294","방화주유소","일반차로","16406","37.5667510000","126.8125400000","미설치  "
"115000295","송정역","일반차로","16407","37.5613200000","126.8122230000","미설치  "
"115000296","외발산동기점","일반차로","16408","37.5452090000","126.8213320000","미설치  "
"115000297","한국공항공사","일반차로","16410","37.5624330000","126.7988720000","미설치  "
"115000298","한국공항공사","일반차로","16411","37.5624200000","126.7988630000","미설치  "
"115000300","개화동상사마을종점","일반차로","16413","37.5886970000","126.8018100000","미설치  "
"115000302","마곡수명산파크7단지","일반차로","16416","37.5492180000","126.8230650000","미설치  "
"115000303","마곡수명산파크5단지6단지","일반차로","16417","37.5513100000","126.8253500000","설치   "
"115000304","마곡수명산파크2단지","일반차로","16418","37.5549070000","126.8264230000","미설치  "
"115000305","마곡수명산파크2단지","일반차로","16419","37.5547870000","126.8260580000","설치   "
"115000306","마곡수명산파크3단지4단지","일반차로","16420","37.5516850000","126.8252230000","미설치  "
"115000307","마곡수명산파크7단지","일반차로","16421","37.5493220000","126.8227620000","설치   "
"115000308","마곡역6번출구","일반차로","16422","37.5595710000","126.8254910000","미설치  "
"115000309","마곡역","일반차로","16423","37.5602180000","126.8243290000","설치   "
"115000310","화곡2동주민센터","일반차로","16424","37.5313770000","126.8552230000","설치   "
"115000311","화곡2동주민센터","일반차로","16425","37.5311790000","126.8544780000","설치   "
"115000313","마곡엠밸리14단지아파트","일반차로","16427","37.5574670000","126.8264120000","설치   "
"115000314","마곡엠밸리15단지아파트","일반차로","16428","37.5574390000","126.8267500000","미설치  "
"115000315","발산역9번출구","일반차로","16429","37.5589220000","126.8365110000","설치   "
"115000316","공항동주민센터","일반차로","16430","37.5589640000","126.8106190000","미설치  "
"115000317","신방화사거리","일반차로","16431","37.5728680000","126.8169220000","미설치  "
"115000318","신방화사거리","일반차로","16432","37.5727870000","126.8165370000","미설치  "
"115000319","방화2동우촌연립","일반차로","16433","37.5701350000","126.8117130000","설치   "
"115000320","개화역광역환승센터","일반차로","16434","37.5784500000","126.7978110000","미설치  "
"115000321","개화역광역환승센터","일반차로","16435","37.5782200000","126.7979780000","설치   "
"115000322","방화2동청성아파트","일반차로","16436","37.5665640000","126.8118930000","설치   "
"115000338","개화동상사마을종점(가상)","가상정류장","16913","37.5825740000","126.7985210000","미설치  "
"115000361","개화검문소","일반차로","16642","37.5802040000","126.7986040000","미설치  "
"115000449","송정역","가로변시간","16745","37.5613450000","126.8091450000","미설치  "
"115000518","발산전철역","가로변시간","16815","37.5585880000","126.8394990000","미설치  "
"115000519","송정전철역","일반차로","16816","37.5615760000","126.8102250000","미설치  "
"115000520","김포공항국내선","일반차로","16817","37.5595090000","126.8036810000","미설치  "
"115000521","송정전철역","일반차로","16819","37.5610630000","126.8113060000","미설치  "
"115000532","방화삼성아파트","일반차로","16832","37.5714640000","126.8224710000","미설치  "
"115000537","방화대교남단(가상)","가상정류장","16838","37.5835810000","126.8160000000","미설치  "
"115000538","강서면허시험장메이필트호텔","일반차로","16839","37.5502480000","126.8181910000","미설치  "
"115000540","강서구의회","가로변시간","16841","37.5451840000","126.8621430000","미설치  "
"115000541","강서구의회","가로변시간","16842","37.5463490000","126.8629060000","미설치  "
"115000542","대일고등학교","가로변전일","16843","37.5390090000","126.8634750000","미설치  "
"115000543","목동사거리","가로변시간","16844","37.5306750000","126.8636810000","미설치  "
"115000547","김포공항국제선","일반차로","16848","37.5658710000","126.8021760000","설치   "
"115000553","개화파출소","일반차로","16856","37.5751060000","126.8021050000","미설치  "
"115000557","염창역2번출구","일반차로","16851","37.5472480000","126.8763100000","미설치  "
"115000558","강서면허시험장.강서농수산물시장","일반차로","16849","37.5500980000","126.8184680000","설치   "
"115000559","수협공판장","일반차로","16850","37.5532920000","126.8193640000","미설치  "
"115000560","염창동우체국","중앙차로","0","37.5471680000","126.8751990000","미설치  "
"115000561","개화동","일반차로","16998","37.5814470000","126.7977570000","미설치  "
"115000562","김포공항국제선","일반차로","16997","37.5648860000","126.8008100000","설치   "
"115000563","대한항공","일반차로","16996","37.5495780000","126.8168540000","미설치  "
"115000568","대한항공빌딩","일반차로","16995","37.5507340000","126.8145690000","미설치  "
"115000570","대한항공","일반차로","19991","37.5490910000","126.8160730000","미설치  "
"115000571","김포공항세관.국립항공박물관","일반차로","16993","37.5556610000","126.8080680000","미설치  "
"115000572","김포공항화물청사","일반차로","16992","37.5534200000","126.8112610000","미설치  "
"115000573","대한항공훈련센터","일반차로","16988","37.5462880000","126.8131750000","설치   "
"115000574","대한항공화물청사","일반차로","16987","37.5514320000","126.8132210000","미설치  "
"115000575","대한항공훈련센터","일반차로","19992","37.5458860000","126.8123010000","미설치  "
"115000577","대한항공","일반차로","16985","37.5496020000","126.8159370000","미설치  "
"115000578","화물청사","일반차로","16984","37.5511510000","126.8135830000","미설치  "
"115000580","국립항공박물관","일반차로","16983","37.5563310000","126.8076810000","미설치  "
"115000581","김포세관","일반차로","16982","37.5566370000","126.8068750000","미설치  "
"115000582","화훼단지","일반차로","16981","37.5563990000","126.7688710000","미설치  "
"115000583","화훼단지","일반차로","16980","37.5562930000","126.7692000000","미설치  "
"115000584","대장동입구","중앙차로","78030","37.5405100000","126.8002760000","미설치  "
"115000585","대장동입구","중앙차로","78031","37.5403860000","126.8004480000","미설치  "
"115000586","부대앞.아시아나항공","중앙차로","78032","37.5416820000","126.8021420000","미설치  "
"115000587","태영송화아파트","일반차로","16855","37.5538750000","126.8675140000","설치   "
"115000588","강서구청사거리.서울디지털대학교","중앙차로","16007","37.5548870000","126.8555280000","설치   "
"115000589","강서구청사거리.서울디지털대학교","중앙차로","16008","37.5552360000","126.8540840000","설치   "
"115000590","KBS스포츠월드","중앙차로","16009","37.5567820000","126.8505120000","설치   "
